YEAR,MAKE,MODEL,SALE_PRICE,SALE_DATE,LISTING_TYPE
2004,PORSCHE,911 TURBO CABRIOLET 6-SPEED,65000.0,2023-10-13,SOLD 
2015,PORSCHE,CAYENNE DIESEL,24750.0,2023-10-13,SOLD 
2007,PORSCHE,BOXSTER 5-SPEED,18345.0,2023-10-13,BID 
2005,PORSCHE,911 GT3,87996.0,2023-10-13,SOLD 
2018,PORSCHE,911 GT3 6-SPEED,220000.0,2023-10-13,SOLD 
2007,PORSCHE,911 GT3,143000.0,2023-10-13,SOLD 
2006,PORSCHE,CAYMAN S 6-SPEED,31000.0,2023-10-13,SOLD 
2012,PORSCHE,58K-KILOMETER  911 TURBO S COUPE,80000.0,2023-10-13,BID 
2003,PORSCHE,911 TURBO COUPE X50 6-SPEED,59496.0,2023-10-13,SOLD 
2009,PORSCHE,911 CARRERA COUPE,37650.0,2023-10-12,SOLD 
1996,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,61300.0,2023-10-12,BID 
2008,PORSCHE,BOXSTER S 6-SPEED,25050.0,2023-10-12,SOLD 
1998,PORSCHE,BOXSTER 5-SPEED,17000.0,2023-10-12,SOLD 
2001,PORSCHE,911 TURBO COUPE,45000.0,2023-10-12,BID 
1995,PORSCHE,968 COUPE 6-SPEED,33750.0,2023-10-12,SOLD 
0000,PORSCHE,TEA-TRAY SPOILER FOR 911,1900.0,2023-10-12,SOLD 
2011,PORSCHE,911 CARRERA 4S COUPE 6-SPEED,70000.0,2023-10-12,SOLD 
2022,PORSCHE,911 GT3 TOURING 6-SPEED,271000.0,2023-10-12,SOLD 
1987,PORSCHE,911 CARRERA TARGA G50,72500.0,2023-10-12,SOLD 
1974,PORSCHE,21-YEARS-OWNED  914 2.0 TRACK CAR,10100.0,2023-10-12,BID 
2022,PORSCHE,BOXSTER 25 YEARS 6-SPEED,93333.0,2023-10-12,SOLD 
2017,PORSCHE,911 CARRERA 4S COUPE 7-SPEED,98000.0,2023-10-12,SOLD 
1968,PORSCHE,912 SOFT-WINDOW TARGA,42250.0,2023-10-12,SOLD 
0000,PORSCHE,COLLECTION OF PARTS,2259.0,2023-10-12,SOLD 
0000,RS,16×8″ AND 16×10″ BBS WHEELS FOR PORSCHE,3900.0,2023-10-11,SOLD 
0000,PORSCHE,SEATS FROM 993-GENERATION 911,800.0,2023-10-11,SOLD 
2004,PORSCHE,911 40TH ANNIVERSARY 6-SPEED,43000.0,2023-10-11,SOLD 
0000,PORSCHE,PENNEWITZ-DESIGN 356 SPEEDSTER-STYLE GO-KART,16000.0,2023-10-11,SOLD 
1984,PORSCHE,911 CARRERA TARGA,69500.0,2023-10-11,BID 
1984,PORSCHE,911 CARRERA COUPE,60000.0,2023-10-11,SOLD 
0000,PORSCHE,911 FLAT-SIX ENGINE COFFEE TABLE,7995.0,2023-10-11,SOLD 
1991,PORSCHE,911 CARRERA 2 CABRIOLET,61000.0,2023-10-11,SOLD 
1988,PORSCHE,911 TURBO TARGA,215000.0,2023-10-11,SOLD 
1993,PORSCHE,ROW  928 GTS 5-SPEED,80000.0,2023-10-11,BID 
2023,PORSCHE,911 TARGA 4S,164000.0,2023-10-11,BID 
1994,PORSCHE,911 SPEEDSTER,170000.0,2023-10-11,SOLD 
1987,PORSCHE,22-YEARS-OWNED  911 TURBO COUPE,None,None,None
1998,PORSCHE,911 CARRERA S COUPE 6-SPEED,110000.0,2023-10-10,SOLD 
2003,PORSCHE,911 TURBO COUPE 6-SPEED,70000.0,2023-10-10,SOLD 
0000,PORSCHE,356 SPEEDSTER REPLICA BY VINTAGE SPEEDSTERS,61000.0,2023-10-10,SOLD 
1996,PORSCHE,22-YEARS-OWNED  911 CARRERA CABRIOLET,59993.0,2023-10-10,SOLD 
1970,PORSCHE,911T COUPE,48000.0,2023-10-10,SOLD 
2022,PORSCHE,911 GT3 6-SPEED,249000.0,2023-10-10,SOLD 
1984,PORSCHE,911 CARRERA CABRIOLET,36181.0,2023-10-10,BID 
2014,PORSCHE,CAYENNE TURBO S,35200.0,2023-10-10,SOLD 
0000,PORSCHE,SPORT SEATS,1754.0,2023-10-10,SOLD 
2007,PORSCHE,911 TURBO COUPE 6-SPEED,118000.0,2023-10-10,SOLD 
2020,PORSCHE,718 CAYMAN GT4 6-SPEED,113500.0,2023-10-10,BID 
1973,PORSCHE,.5 911T TARGA 5-SPEED,39000.0,2023-10-10,BID 
2016,PORSCHE,CAYMAN 6-SPEED,41250.0,2023-10-10,SOLD 
1989,PORSCHE,911 CARRERA TARGA G50,48250.0,2023-10-10,SOLD 
1970,PORSCHE,911T TYPE 911/07 ENGINE,18000.0,2023-10-10,SOLD 
1982,PORSCHE,TWIN-PLUG 3.8L-POWERED  911SC COUPE,160000.0,2023-10-10,SOLD 
1996,PORSCHE,911 CARRERA COUPE 6-SPEED,75500.0,2023-10-10,BID 
1989,PORSCHE,944 TURBO,50000.0,2023-10-10,SOLD 
1989,PORSCHE,ORIGINAL-OWNER  911 CARRERA 4 COUPE 5-SPEED,90500.0,2023-10-10,SOLD 
1974,PORSCHE,47-YEARS-OWNED  911 TARGA 5-SPEED,53000.0,2023-10-09,SOLD 
2023,PORSCHE,718 CAYMAN GT4 RS WEISSACH,228000.0,2023-10-09,SOLD 
1988,PORSCHE,928 S4 5-SPEED,32750.0,2023-10-09,BID 
0000,PORSCHE,996 REMOVABLE ALUMINUM HARDTOP,1100.0,2023-10-09,SOLD 
0000,ALLOY,15×6″ CAST WHEELS FOR PORSCHE,1200.0,2023-10-09,SOLD 
0000,PORSCHE,997 PERLON SPORT BUCKET SEATS,22000.0,2023-10-09,SOLD 
1994,PORSCHE,ROW  968 COUPE,22250.0,2023-10-09,BID 
2002,PORSCHE,911 CARRERA 4S COUPE 6-SPEED,36499.0,2023-10-09,SOLD 
1972,PORSCHE,3.2L-POWERED  911T COUPE,80000.0,2023-10-09,SOLD 
2008,PORSCHE,CAYMAN,23001.0,2023-10-09,SOLD 
1988,PORSCHE,944 TURBO S,26500.0,2023-10-09,SOLD 
2002,PORSCHE,911 CARRERA 4 CABRIOLET 6-SPEED,23000.0,2023-10-08,BID 
0000,PORSCHE,15×6″ DEEP SIX WHEELS FOR 911,9911.0,2023-10-08,SOLD 
2019,PORSCHE,CAYENNE TURBO,81305.0,2023-10-08,SOLD 
1983,PORSCHE,944 5-SPEED,10600.0,2023-10-08,SOLD 
2002,PORSCHE,ORIGINAL-OWNER  BOXSTER S 6-SPEED,23250.0,2023-10-08,SOLD 
2007,PORSCHE,911 CARRERA S CABRIOLET 6-SPEED,41001.0,2023-10-08,SOLD 
2022,PORSCHE,911 TARGA 4 GTS 7-SPEED,212000.0,2023-10-08,SOLD 
2009,PORSCHE,CAYMAN,26500.0,2023-10-07,SOLD 
1999,PORSCHE,911 CARRERA COUPE 6-SPEED,22996.0,2023-10-07,SOLD 
0000,PORSCHE,ILLUMINATED SIGN,37250.0,2023-10-07,SOLD 
1989,PORSCHE,944 S2 5-SPEED,22050.0,2023-10-07,SOLD 
2006,PORSCHE,CAYENNE S,22750.0,2023-10-07,SOLD 
1999,PORSCHE,BOXSTER 5-SPEED,11150.0,2023-10-07,SOLD 
2006,PORSCHE,911 CARRERA S COUPE 6-SPEED,61000.0,2023-10-07,SOLD 
0000,PORSCHE,356 SPEEDSTER REPLICA,30500.0,2023-10-07,BID 
2007,PORSCHE,911 CARRERA 4S COUPE 6-SPEED,73000.0,2023-10-07,SOLD 
1981,PORSCHE,33-YEARS-OWNED ROW  911 TURBO COUPE,124000.0,2023-10-07,SOLD 
1973,PORSCHE,2.7L-POWERED  914 RACE CAR,37500.0,2023-10-07,BID 
1962,PORSCHE,356B 1600S TWIN GRILLE ROADSTER,295000.0,2023-10-07,SOLD 
1995,PORSCHE,SAFARI-STYLE  911 CARRERA COUPE 6-SPEED,97911.0,2023-10-07,SOLD 
2006,PORSCHE,CAYENNE S TITANIUM EDITION,22550.0,2023-10-06,SOLD 
0000,PORSCHE,356 SPEEDSTER REPLICA BY VINTAGE MOTORCARS,50000.0,2023-10-06,BID 
2003,PORSCHE,BOXSTER S 6-SPEED,21000.0,2023-10-06,SOLD 
2006,PORSCHE,BOXSTER S 6-SPEED,20987.0,2023-10-06,BID 
1995,PORSCHE,911 CARRERA 4 CABRIOLET 6-SPEED,60000.0,2023-10-06,BID 
2004,PORSCHE,911 GT3,100000.0,2023-10-06,SOLD 
2018,PORSCHE,911 GT3 6-SPEED,178000.0,2023-10-06,SOLD 
2007,PORSCHE,911 GT3,132000.0,2023-10-06,SOLD 
2005,PORSCHE,911 TURBO S CABRIOLET 6-SPEED,74996.0,2023-10-06,BID 
2007,PORSCHE,911 GT3 RS,265000.0,2023-10-06,SOLD 
2023,PORSCHE,911 DAKAR,405000.0,2023-10-05,SOLD 
1961,PORSCHE,356B COUPE,125000.0,2023-10-05,SOLD 
1994,PORSCHE,968 COUPE 6-SPEED,24000.0,2023-10-05,SOLD 
2018,PORSCHE,911 TURBO COUPE,137000.0,2023-10-05,BID 
2015,PORSCHE,CAYENNE DIESEL,30000.0,2023-10-05,SOLD 
2009,PORSCHE,911 CARRERA S COUPE,53000.0,2023-10-05,SOLD 
1997,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,46250.0,2023-10-05,BID 
1973,PORSCHE,914,19555.0,2023-10-05,SOLD 
2020,PORSCHE,911 CARRERA COUPE,90000.0,2023-10-05,BID 
1997,PORSCHE,911 CARRERA TARGA 6-SPEED,60000.0,2023-10-05,BID 
2009,PORSCHE,29K-KILOMETER  CAYMAN S 6-SPEED,34888.0,2023-10-05,BID 
2004,PORSCHE,BOXSTER 5-SPEED TRACK CAR,17500.0,2023-10-05,SOLD 
2006,PORSCHE,911 CARRERA S CABRIOLET 6-SPEED,70000.0,2023-10-05,SOLD 
2002,PORSCHE,911 TURBO COUPE,63500.0,2023-10-05,SOLD 
1999,PORSCHE,SINGLE-FAMILY-OWNED  BOXSTER 5-SPEED,12968.0,2023-10-05,SOLD 
0000,PORSCHE,WIDEBODY 356 SPEEDSTER REPLICA,21750.0,2023-10-05,BID 
1990,PORSCHE,944 S2 CABRIOLET 5-SPEED,38138.0,2023-10-05,SOLD 
2006,PORSCHE,911 CARRERA COUPE,27491.0,2023-10-05,BID 
2022,PORSCHE,911 GT3 TOURING 6-SPEED,260000.0,2023-10-05,SOLD 
1975,PORSCHE,911S COUPE SILVER ANNIVERSARY 5-SPEED,57500.0,2023-10-05,SOLD 
1985,PORSCHE,ROW  911 CARRERA COUPE M491,80000.0,2023-10-05,SOLD 
1988,PORSCHE,ORIGINAL-OWNER  911 CARRERA COUPE G50,124000.0,2023-10-04,SOLD 
1986,PORSCHE,911 CARRERA TARGA,54000.0,2023-10-04,SOLD 
2004,PORSCHE,911 40TH ANNIVERSARY 6-SPEED,54000.0,2023-10-04,SOLD 
2006,PORSCHE,911 CARRERA COUPE 6-SPEED,31997.0,2023-10-04,BID 
2007,PORSCHE,911 CARRERA 4 CABRIOLET 6-SPEED,43750.0,2023-10-04,SOLD 
2018,PORSCHE,911 GT2 RS WEISSACH,375000.0,2023-10-04,SOLD 
1999,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,26500.0,2023-10-04,BID 
2003,PORSCHE,911 TURBO COUPE 6-SPEED,52200.0,2023-10-04,SOLD 
1978,PORSCHE,911SC TARGA,42000.0,2023-10-04,SOLD 
0000,PORSCHE,19×8.5″ AND 19×10″ BBS WHEELS FOR 987,2500.0,2023-10-04,SOLD 
0000,PORSCHE,911 HOOD FOR CHARITY,3000.0,2023-10-04,SOLD 
0000,PORSCHE,356 FLAT-FOUR ENGINE PARTS PACKAGE,2100.0,2023-10-04,SOLD 
1975,PORSCHE,914 PROJECT,9600.0,2023-10-04,SOLD 
2003,PORSCHE,911 CARRERA COUPE 6-SPEED,21500.0,2023-10-04,BID 
2017,PORSCHE,718 BOXSTER 6-SPEED,36718.0,2023-10-04,BID 
1978,PORSCHE,RSR-STYLE  911SC COUPE TWIN-PLUG 2.8L,87000.0,2023-10-04,SOLD 
2009,PORSCHE,CAYENNE GTS 6-SPEED,34250.0,2023-10-04,SOLD 
2024,PORSCHE,911 GT3 RS WEISSACH,472000.0,2023-10-04,SOLD 
1991,PORSCHE,ROW  944 S2 5-SPEED,33250.0,2023-10-04,BID 
1996,PORSCHE,911 GUNTHER WERKS 400R SPORT TOURING #1,1150000.0,2023-10-04,BID 
2018,PORSCHE,911 TARGA 4S 7-SPEED,124000.0,2023-10-03,BID 
1984,PORSCHE,ROW  928S,20500.0,2023-10-03,BID 
2001,PORSCHE,911 TURBO COUPE 6-SPEED,46250.0,2023-10-03,BID 
1999,PORSCHE,911 CARRERA COUPE 6-SPEED,22000.0,2023-10-03,SOLD 
1988,PORSCHE,924S SPECIAL EDITION 5-SPEED,14750.0,2023-10-03,SOLD 
2020,PORSCHE,718 CAYMAN GT4 6-SPEED,115000.0,2023-10-03,SOLD 
0000,PORSCHE,18×8″ AND 18×11″ TECHNOLOGY HOLLOW-SPOKE WHEELS,2200.0,2023-10-03,SOLD 
2013,PORSCHE,MODIFIED  CAYENNE TURBO,70000.0,2023-10-03,SOLD 
1993,PORSCHE,911 CARRERA 4 30TH ANNIVERSARY JUBILEE EDITION,197000.0,2023-10-03,BID 
2021,PORSCHE,TAYCAN TURBO S,112222.0,2023-10-03,SOLD 
1986,PORSCHE,911 CARRERA CABRIOLET,36250.0,2023-10-03,BID 
1970,PORSCHE,MODIFIED  914-6,220000.0,2023-10-03,SOLD 
2007,PORSCHE,911 CARRERA 4S CABRIOLET 6-SPEED,47750.0,2023-10-03,SOLD 
1998,PORSCHE,911 CARRERA S COUPE,115000.0,2023-10-03,SOLD 
2023,PORSCHE,911 GT3 6-SPEED,233000.0,2023-10-03,BID 
1967,PORSCHE,912 COUPE,62912.0,2023-10-03,BID 
2003,PORSCHE,911 CARRERA COUPE 6-SPEED,47500.0,2023-10-02,SOLD 
2001,PORSCHE,BOXSTER 5-SPEED,10500.0,2023-10-02,SOLD 
1979,PORSCHE,930 TURBO,149000.0,2023-10-02,BID 
1991,PORSCHE,911 CARRERA 2 CABRIOLET,60964.0,2023-10-02,SOLD 
1979,PORSCHE,ONE-OWNER  911SC COUPE,60000.0,2023-10-02,SOLD 
1987,PORSCHE,928 S4,32500.0,2023-10-02,SOLD 
2006,PORSCHE,CAYMAN S 6-SPEED,28000.0,2023-10-02,SOLD 
1976,PORSCHE,914 2.0,44000.0,2023-10-02,SOLD 
1971,PORSCHE,911T COUPE,69500.0,2023-10-02,BID 
1987,PORSCHE,911 CARRERA CABRIOLET G50,44250.0,2023-10-02,SOLD 
1999,PORSCHE,ONE-OWNER  911 CARRERA CABRIOLET 6-SPEED,31150.0,2023-10-02,SOLD 
2002,PORSCHE,911 CARRERA TARGA 6-SPEED,27250.0,2023-10-02,SOLD 
1986,PORSCHE,SINGLE-FAMILY-OWNED  911 CARRERA COUPE,88000.0,2023-10-02,BID 
2021,PORSCHE,911 TARGA 4S,142000.0,2023-10-02,SOLD 
0000,PORSCHE,997 SPORT BUCKET SEATS,15250.0,2023-10-02,SOLD 
2014,PORSCHE,911 50TH ANNIVERSARY EDITION,135000.0,2023-10-02,SOLD 
1970,PORSCHE,SINGLE-FAMILY-OWNED  911T TARGA,107000.0,2023-10-01,SOLD 
2006,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,39750.0,2023-10-01,BID 
1986,PORSCHE,944 TURBO,15250.0,2023-10-01,SOLD 
0000,RS,16×8″ AND 16×9″ BBS WHEELS FOR PORSCHE,4500.0,2023-10-01,SOLD 
1985,EURO,34-YEARS-OWNED  PORSCHE 928S 5-SPEED,20000.0,2023-10-01,SOLD 
0000,PORSCHE,356 SPEEDSTER REPLICA BY VINTAGE SPEEDSTERS,46000.0,2023-10-01,SOLD 
2000,PORSCHE,BOXSTER 5-SPEED,16550.0,2023-10-01,SOLD 
2000,PORSCHE,911 CARRERA 4 COUPE 6-SPEED,19999.0,2023-10-01,BID 
2009,PORSCHE,CAYENNE GTS,29250.0,2023-10-01,SOLD 
2003,PORSCHE,911 GT2,150000.0,2023-10-01,BID 
2021,PORSCHE,CAYENNE TURBO,112000.0,2023-10-01,SOLD 
1998,PORSCHE,3.4L-POWERED  BOXSTER 5-SPEED,13069.0,2023-09-30,SOLD 
2014,PORSCHE,CAYENNE 6-SPEED,46500.0,2023-09-30,SOLD 
1983,PORSCHE,944 5-SPEED,16000.0,2023-09-30,SOLD 
0000,PORSCHE,15×6″ AND 15×7″ FUCHS WHEELS FOR,1802.0,2023-09-30,SOLD 
0000,PORSCHE,ILLUMINATED SIGN,14911.0,2023-09-30,SOLD 
2012,PORSCHE,PANAMERA S,40000.0,2023-09-30,SOLD 
2005,PORSCHE,911 CARRERA S CABRIOLET,35200.0,2023-09-30,SOLD 
2008,PORSCHE,CAYENNE S,17750.0,2023-09-30,SOLD 
2011,PORSCHE,CAYMAN,35819.0,2023-09-30,SOLD 
1989,PORSCHE,911 TURBO COUPE 5-SPEED,118500.0,2023-09-30,BID 
2022,PORSCHE,911 TARGA 4 GTS 7-SPEED,185000.0,2023-09-30,SOLD 
1998,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,116993.0,2023-09-30,SOLD 
2013,PORSCHE,CAYENNE DIESEL,24444.0,2023-09-30,SOLD 
1987,PORSCHE,911 CARRERA COUPE G50,63000.0,2023-09-30,SOLD 
2001,PORSCHE,911 TURBO COUPE 6-SPEED,50000.0,2023-09-30,SOLD 
2002,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,23750.0,2023-09-29,BID 
0000,PORSCHE,15×6″ FUCHS WHEELS FOR,3000.0,2023-09-29,SOLD 
1976,PORSCHE,3.2L-POWERED  911S COUPE,80000.0,2023-09-29,SOLD 
0000,PORSCHE,356 SPEEDSTER REPLICA BY VINTAGE MOTORCARS,75000.0,2023-09-29,SOLD 
2006,PORSCHE,CAYENNE S,19000.0,2023-09-29,SOLD 
2001,PORSCHE,BOXSTER 5-SPEED,17000.0,2023-09-29,SOLD 
2007,PORSCHE,911 GT3,147997.0,2023-09-29,SOLD 
2018,PORSCHE,GREY BLACK  911 GT3 6-SPEED,210000.0,2023-09-29,SOLD 
2005,PORSCHE,911 CARRERA S COUPE 6-SPEED,53000.0,2023-09-29,SOLD 
2006,PORSCHE,BOXSTER S 6-SPEED,25000.0,2023-09-29,BID 
2020,PORSCHE,PANAMERA TURBO S E-HYBRID SPORT TURISMO,137219.0,2023-09-29,SOLD 
2016,PORSCHE,CAYMAN S 6-SPEED,53500.0,2023-09-29,SOLD 
2022,PORSCHE,911 CARRERA S COUPE 7-SPEED,151000.0,2023-09-29,SOLD 
1997,PORSCHE,20-YEARS-OWNED  911 CARRERA 4S 6-SPEED,72993.0,2023-09-29,SOLD 
2019,PORSCHE,911 CARRERA 4S COUPE,90500.0,2023-09-29,SOLD 
2000,PORSCHE,BOXSTER S 6-SPEED,14000.0,2023-09-29,SOLD 
2010,PORSCHE,CAYENNE S TRANSSYBERIA,54888.0,2023-09-29,SOLD 
2004,PORSCHE,911 GT3,92000.0,2023-09-29,BID 
2011,PORSCHE,911 CARRERA S COUPE,64000.0,2023-09-28,SOLD 
2008,PORSCHE,BOXSTER RS 60 SPYDER 6-SPEED,36000.0,2023-09-28,SOLD 
2022,PORSCHE,911 GT3 TOURING 6-SPEED,211000.0,2023-09-28,BID 
2007,PORSCHE,911 TURBO COUPE 6-SPEED,92997.0,2023-09-28,SOLD 
1979,PORSCHE,928 5-SPEED,100000.0,2023-09-28,SOLD 
1995,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,44750.0,2023-09-28,SOLD 
1994,PORSCHE,911 TURBO 3.6,346000.0,2023-09-28,SOLD 
2021,PORSCHE,PANAMERA GTS,113000.0,2023-09-28,SOLD 
2013,PORSCHE,CAYENNE DIESEL,17001.0,2023-09-28,SOLD 
2019,PORSCHE,911 GT3 RS WEISSACH,236000.0,2023-09-28,SOLD 
1994,PORSCHE,968 CABRIOLET 6-SPEED,20100.0,2023-09-28,SOLD 
2003,PORSCHE,911 TURBO COUPE X50 6-SPEED,58000.0,2023-09-28,BID 
1988,PORSCHE,911 TURBO CABRIOLET,100000.0,2023-09-28,BID 
2013,PORSCHE,911 CARRERA 4S COUPE 7-SPEED,71000.0,2023-09-28,SOLD 
1969,PORSCHE,2.4L-POWERED  912 COUPE,49000.0,2023-09-28,SOLD 
2020,PORSCHE,911 CARRERA 4S COUPE,None,None,None
1963,PORSCHE,30-YEARS-OWNED  356B COUPE,60500.0,2023-09-28,SOLD 
2021,PORSCHE,911 CARRERA 4S CABRIOLET,215000.0,2023-09-28,SOLD 
2021,PORSCHE,718 SPYDER 6-SPEED,116000.0,2023-09-28,SOLD 
2001,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,23750.0,2023-09-27,BID 
1986,PORSCHE,911 CARRERA CABRIOLET M491,99000.0,2023-09-27,BID 
1989,PORSCHE,911 CARRERA TARGA G50,60500.0,2023-09-27,SOLD 
2013,PORSCHE,BOXSTER,35000.0,2023-09-27,SOLD 
0000,RUF,17×8″ AND 17×9″ WHEELS BY SPEEDLINE FOR PORSCHE,4400.0,2023-09-27,SOLD 
1983,PORSCHE,36-YEARS-OWNED ROW  911SC CABRIOLET,55911.0,2023-09-27,SOLD 
0000,PORSCHE,356 SPEEDSTER REPLICA,39000.0,2023-09-27,SOLD 
1985,PORSCHE,.5 944 5-SPEED PROJECT,9000.0,2023-09-27,SOLD 
1996,PORSCHE,911 CARRERA TARGA 6-SPEED,72000.0,2023-09-27,SOLD 
2004,PORSCHE,4.0L-POWERED  911 40TH ANNIVERSARY 6-SPEED,49500.0,2023-09-27,BID 
2018,PORSCHE,MACAN TURBO,42000.0,2023-09-27,SOLD 
1965,PORSCHE,356SC COUPE,109000.0,2023-09-27,BID 
2020,PORSCHE,718 CAYMAN GT4 CLUBSPORT TRACKDAY,195000.0,2023-09-27,SOLD 
2005,PORSCHE,911 CARRERA COUPE 6-SPEED,42000.0,2023-09-27,SOLD 
2003,PORSCHE,911 CARRERA 4S COUPE 6-SPEED,27500.0,2023-09-27,SOLD 
0000,PORSCHE,COLLECTION OF 911 PARTS,105000.0,2023-09-27,SOLD 
0000,PORSCHE,14×5.5″ FUCHS WHEELS FOR,1111.0,2023-09-27,SOLD 
2007,PORSCHE,911 CARRERA 4S COUPE PROJECT,31000.0,2023-09-27,SOLD 
2005,PORSCHE,911 TURBO S COUPE 6-SPEED,84996.0,2023-09-27,SOLD 
1981,PORSCHE,25-YEARS-OWNED  911SC TARGA,45250.0,2023-09-27,SOLD 
2008,PORSCHE,911 TURBO CABRIOLET,65000.0,2023-09-27,SOLD 
1977,PORSCHE,911S TARGA SLANT NOSE CONVERSION,26000.0,2023-09-27,BID 
2012,PORSCHE,911 CARRERA 4 GTS,96000.0,2023-09-27,SOLD 
1996,PORSCHE,911 CARRERA COUPE 6-SPEED,90500.0,2023-09-27,SOLD 
1987,PORSCHE,911 CARRERA COUPE G50,54000.0,2023-09-27,SOLD 
1967,PORSCHE,911S SOFT-WINDOW TARGA,258000.0,2023-09-27,SOLD 
2016,PORSCHE,911 CARRERA GTS RENNSPORT REUNION EDITION 7-SPEED,192000.0,2023-09-26,SOLD 
0000,PORSCHE,356 SPEEDSTER REPLICA BY VINTAGE SPEEDSTERS,53026.0,2023-09-26,SOLD 
1964,PORSCHE,911 TOOL KIT,8600.0,2023-09-26,SOLD 
0000,CLASSIC,18×8″ AND 18×10″ BBS SPORT II WHEELS FOR PORSCHE,1400.0,2023-09-26,SOLD 
2002,PORSCHE,911 TURBO COUPE 6-SPEED,67000.0,2023-09-26,SOLD 
2022,PORSCHE,911 CARRERA COUPE,115000.0,2023-09-26,SOLD 
2009,PORSCHE,CAYMAN 6-SPEED,26000.0,2023-09-26,SOLD 
2013,PORSCHE,CAYENNE TURBO,65000.0,2023-09-26,SOLD 
2017,PORSCHE,911 CARRERA GTS CABRIOLET,111500.0,2023-09-26,BID 
1957,PORSCHE,356A 1600 COUPE,120356.0,2023-09-26,SOLD 
0000,PORSCHE,356 TYPE 546/2 ENGINE,18000.0,2023-09-26,SOLD 
2007,PORSCHE,911 TARGA 4 6-SPEED,50000.0,2023-09-26,SOLD 
2006,PORSCHE,CAYMAN S 6-SPEED,29000.0,2023-09-25,BID 
1979,PORSCHE,39-YEARS-OWNED ROW  911SC COUPE,42500.0,2023-09-25,SOLD 
2017,PORSCHE,911 TURBO S COUPE,163000.0,2023-09-25,SOLD 
2019,PORSCHE,911 GT3 TOURING,230000.0,2023-09-25,BID 
2015,PORSCHE,911 CARRERA 4S COUPE,73991.0,2023-09-25,SOLD 
1967,PORSCHE,912 COUPE,47250.0,2023-09-25,SOLD 
0000,PORSCHE,550 SPYDER REPLICA BY STUTTGART SPYDERS,40500.0,2023-09-25,SOLD 
2011,PORSCHE,CAYMAN S 6-SPEED,43250.0,2023-09-25,SOLD 
1974,PORSCHE,42-YEARS-OWNED  911 CARRERA COUPE,117000.0,2023-09-25,SOLD 
2018,PORSCHE,911 CARRERA S COUPE,83000.0,2023-09-25,BID 
1986,PORSCHE,944 TURBO,40000.0,2023-09-25,SOLD 
1974,PORSCHE,27-YEARS-OWNED  914 2.0,64000.0,2023-09-25,SOLD 
1991,PORSCHE,928 S4,59928.0,2023-09-25,BID 
1986,PORSCHE,911 CARRERA CABRIOLET,53000.0,2023-09-25,SOLD 
1992,PORSCHE,911 CARRERA RS,153000.0,2023-09-25,BID 
1959,PORSCHE,356A CONVERTIBLE D,155356.0,2023-09-24,SOLD 
0000,PORSCHE,356 SPEEDSTER REPLICA BY VINTAGE SPEEDSTERS,47252.0,2023-09-24,SOLD 
1975,PORSCHE,914 5-SPEED,23500.0,2023-09-24,BID 
1985,PORSCHE,30-YEARS-OWNED  928S 5-SPEED,19000.0,2023-09-24,SOLD 
2014,PORSCHE,911 50TH ANNIVERSARY EDITION,120000.0,2023-09-24,BID 
2012,PORSCHE,911 TURBO S CABRIOLET,101000.0,2023-09-24,SOLD 
1999,PORSCHE,911 CARRERA COUPE 6-SPEED,29250.0,2023-09-24,SOLD 
1987,PORSCHE,944S 5-SPEED,11850.0,2023-09-24,SOLD 
1997,PORSCHE,911 CARRERA COUPE 6-SPEED,90911.0,2023-09-24,SOLD 
2005,PORSCHE,CAYENNE TURBO,9600.0,2023-09-24,SOLD 
1987,PORSCHE,MODIFIED  911 TURBO COUPE,137000.0,2023-09-24,SOLD 
0000,PORSCHE,15×9″ AND 15×11″ FUCHS WHEELS FOR 911 RSR,16822.0,2023-09-24,SOLD 
1972,PORSCHE,911T TARGA,91500.0,2023-09-24,SOLD 
2009,PORSCHE,911 CARRERA COUPE 6-SPEED,54000.0,2023-09-24,SOLD 
1974,PORSCHE,911 COUPE 5-SPEED,80000.0,2023-09-24,SOLD 
1985,PORSCHE,944 5-SPEED,26250.0,2023-09-23,SOLD 
0000,PORSCHE,MODIFIED 3.8L M64 FLAT-SIX ENGINE,44000.0,2023-09-23,BID 
1999,PORSCHE,BOXSTER 5-SPEED,15000.0,2023-09-23,SOLD 
1984,PORSCHE,911 CARRERA TARGA,49800.0,2023-09-23,SOLD 
1986,PORSCHE,944 TURBO,26000.0,2023-09-23,SOLD 
1987,PORSCHE,911 CARRERA CABRIOLET G50,64500.0,2023-09-23,SOLD 
1982,PORSCHE,911SC COUPE,53000.0,2023-09-23,SOLD 
0000,PORSCHE,356 SPEEDSTER–STYLE GO-KART,30250.0,2023-09-23,SOLD 
1977,PORSCHE,SINGLE-FAMILY-OWNED  911S TARGA,44250.0,2023-09-23,SOLD 
1999,PORSCHE,911 CARRERA COUPE 6-SPEED,34161.0,2023-09-23,BID 
